file,class
dataset/down/00000022_NO_03.wav,down
dataset/down/00000022_NO_04.wav,down
dataset/down/00000022_NO_05.wav,down
dataset/down/00000022_NO_06.wav,down
dataset/down/00000022_NO_07.wav,down
dataset/down/00000022_NO_08.wav,down
dataset/down/00000022_NO_09.wav,down
dataset/down/00000022_NO_10.wav,down
dataset/down/00000009_NO_01.wav,down
dataset/down/00000009_NO_02.wav,down
dataset/down/00000009_NO_03.wav,down
dataset/down/00000009_NO_04.wav,down
dataset/down/00000009_NO_05.wav,down
dataset/down/00000009_NO_06.wav,down
dataset/down/00000009_NO_07.wav,down
dataset/down/00000009_NO_08.wav,down
dataset/down/00000009_NO_09.wav,down
dataset/down/00000009_NO_10.wav,down
dataset/down/00000005_NO_01.wav,down
dataset/down/00000005_NO_02.wav,down
dataset/down/00000005_NO_03.wav,down
dataset/down/00000005_NO_04.wav,down
dataset/down/00000005_NO_05.wav,down
dataset/down/00000005_NO_06.wav,down
dataset/down/00000005_NO_07.wav,down
dataset/down/00000005_NO_08.wav,down
dataset/down/00000005_NO_09.wav,down
dataset/down/00000005_NO_10.wav,down
dataset/down/00000027_NO_01.wav,down
dataset/down/00000027_NO_02.wav,down
dataset/down/00000027_NO_03.wav,down
dataset/down/00000027_NO_04.wav,down
dataset/down/00000027_NO_05.wav,down
dataset/down/00000027_NO_06.wav,down
dataset/down/00000027_NO_07.wav,down
dataset/down/00000027_NO_08.wav,down
dataset/down/00000027_NO_09.wav,down
dataset/down/00000027_NO_10.wav,down
dataset/down/00000011_NO_01.wav,down
dataset/down/00000011_NO_02.wav,down
dataset/down/00000011_NO_03.wav,down
dataset/down/00000011_NO_04.wav,down
dataset/down/00000011_NO_05.wav,down
dataset/down/00000011_NO_06.wav,down
dataset/down/00000011_NO_07.wav,down
dataset/down/00000011_NO_08.wav,down
dataset/down/00000011_NO_09.wav,down
dataset/down/00000011_NO_10.wav,down
dataset/down/00000023_NO_01.wav,down
dataset/down/00000023_NO_02.wav,down
dataset/down/00000023_NO_03.wav,down
dataset/down/00000023_NO_04.wav,down
dataset/down/00000023_NO_05.wav,down
dataset/down/00000023_NO_06.wav,down
dataset/down/00000023_NO_07.wav,down
dataset/down/00000023_NO_08.wav,down
dataset/down/00000023_NO_09.wav,down
dataset/down/00000023_NO_10.wav,down
dataset/down/00000001_NO_01.wav,down
dataset/down/00000001_NO_02.wav,down
dataset/down/00000001_NO_03.wav,down
dataset/down/00000001_NO_04.wav,down
dataset/down/00000001_NO_05.wav,down
dataset/down/00000001_NO_06.wav,down
dataset/down/00000001_NO_07.wav,down
dataset/down/00000001_NO_08.wav,down
dataset/down/00000001_NO_09.wav,down
dataset/down/00000001_NO_10.wav,down
dataset/down/00000019_NO_01.wav,down
dataset/down/00000019_NO_02.wav,down
dataset/down/00000019_NO_03.wav,down
dataset/down/00000019_NO_04.wav,down
dataset/down/00000019_NO_05.wav,down
dataset/down/00000019_NO_06.wav,down
dataset/down/00000019_NO_07.wav,down
dataset/down/00000019_NO_08.wav,down
dataset/down/00000019_NO_09.wav,down
dataset/down/00000019_NO_10.wav,down
dataset/down/00000029_NO_01.wav,down
dataset/down/00000029_NO_02.wav,down
dataset/down/00000029_NO_03.wav,down
dataset/down/00000029_NO_04.wav,down
dataset/down/00000029_NO_05.wav,down
dataset/down/00000029_NO_06.wav,down
dataset/down/00000029_NO_07.wav,down
dataset/down/00000029_NO_08.wav,down
dataset/down/00000029_NO_09.wav,down
dataset/down/00000029_NO_10.wav,down
dataset/down/00000018_NO_01.wav,down
dataset/down/00000018_NO_02.wav,down
dataset/down/00000018_NO_03.wav,down
dataset/down/00000018_NO_04.wav,down
dataset/down/00000018_NO_05.wav,down
dataset/down/00000018_NO_06.wav,down
dataset/down/00000018_NO_07.wav,down
dataset/down/00000018_NO_08.wav,down
dataset/down/00000018_NO_09.wav,down
dataset/down/00000018_NO_10.wav,down
dataset/down/00000015_NO_01.wav,down
dataset/down/00000015_NO_02.wav,down
dataset/down/00000015_NO_03.wav,down
dataset/down/00000015_NO_04.wav,down
dataset/down/00000015_NO_05.wav,down
dataset/down/00000015_NO_06.wav,down
dataset/down/00000015_NO_07.wav,down
dataset/down/00000015_NO_08.wav,down
dataset/down/00000015_NO_09.wav,down
dataset/down/00000015_NO_10.wav,down
dataset/down/00000016_NO_01.wav,down
dataset/down/00000016_NO_02.wav,down
dataset/down/00000016_NO_03.wav,down
dataset/down/00000016_NO_04.wav,down
dataset/down/00000016_NO_05.wav,down
dataset/down/00000016_NO_06.wav,down
dataset/down/00000016_NO_07.wav,down
dataset/down/00000016_NO_08.wav,down
dataset/down/00000016_NO_09.wav,down
dataset/down/00000016_NO_10.wav,down
dataset/down/00000024_NO_01.wav,down
dataset/down/00000024_NO_02.wav,down
dataset/down/00000024_NO_03.wav,down
dataset/down/00000024_NO_04.wav,down
dataset/down/00000024_NO_05.wav,down
dataset/down/00000024_NO_06.wav,down
dataset/down/00000024_NO_07.wav,down
dataset/down/00000024_NO_08.wav,down
dataset/down/00000024_NO_09.wav,down
dataset/down/00000024_NO_10.wav,down
dataset/down/00000006_NO_01.wav,down
dataset/down/00000006_NO_02.wav,down
dataset/down/00000006_NO_03.wav,down
dataset/down/00000006_NO_04.wav,down
dataset/down/00000006_NO_05.wav,down
dataset/down/00000006_NO_06.wav,down
dataset/down/00000006_NO_07.wav,down
dataset/down/00000006_NO_08.wav,down
dataset/down/00000006_NO_09.wav,down
dataset/down/00000006_NO_10.wav,down
dataset/eight/00000030_NO_01.wav,eight
dataset/eight/00000030_NO_02.wav,eight
dataset/eight/00000030_NO_03.wav,eight
dataset/eight/00000030_NO_04.wav,eight
dataset/eight/00000030_NO_05.wav,eight
dataset/eight/00000030_NO_06.wav,eight
dataset/eight/00000030_NO_07.wav,eight
dataset/eight/00000030_NO_08.wav,eight
dataset/eight/00000030_NO_09.wav,eight
dataset/eight/00000030_NO_10.wav,eight
dataset/eight/00000013_NO_01.wav,eight
dataset/eight/00000013_NO_02.wav,eight
dataset/eight/00000013_NO_03.wav,eight
dataset/eight/00000013_NO_04.wav,eight
dataset/eight/00000013_NO_05.wav,eight
dataset/eight/00000013_NO_06.wav,eight
dataset/eight/00000013_NO_07.wav,eight
dataset/eight/00000013_NO_08.wav,eight
dataset/eight/00000013_NO_09.wav,eight
dataset/eight/00000013_NO_10.wav,eight
dataset/eight/00000017_NO_01.wav,eight
dataset/eight/00000017_NO_02.wav,eight
dataset/eight/00000017_NO_03.wav,eight
dataset/eight/00000017_NO_04.wav,eight
dataset/eight/00000017_NO_05.wav,eight
dataset/eight/00000017_NO_06.wav,eight
dataset/eight/00000017_NO_07.wav,eight
dataset/eight/00000017_NO_08.wav,eight
dataset/eight/00000017_NO_09.wav,eight
dataset/eight/00000017_NO_10.wav,eight
dataset/eight/00000020_NO_01.wav,eight
dataset/eight/00000020_NO_02.wav,eight
dataset/eight/00000020_NO_03.wav,eight
dataset/eight/00000020_NO_04.wav,eight
dataset/eight/00000020_NO_05.wav,eight
dataset/eight/00000020_NO_06.wav,eight
dataset/eight/00000020_NO_07.wav,eight
dataset/eight/00000020_NO_08.wav,eight
dataset/eight/00000020_NO_09.wav,eight
dataset/eight/00000020_NO_10.wav,eight
dataset/eight/00000022_NO_01.wav,eight
dataset/eight/00000022_NO_02.wav,eight
dataset/eight/00000022_NO_03.wav,eight
dataset/eight/00000022_NO_04.wav,eight
dataset/eight/00000022_NO_05.wav,eight
dataset/eight/00000022_NO_06.wav,eight
dataset/eight/00000022_NO_07.wav,eight
dataset/eight/00000022_NO_08.wav,eight
dataset/eight/00000022_NO_09.wav,eight
dataset/eight/00000022_NO_10.wav,eight
dataset/eight/00000009_NO_01.wav,eight
dataset/eight/00000009_NO_02.wav,eight
dataset/eight/00000009_NO_03.wav,eight
dataset/eight/00000009_NO_04.wav,eight
dataset/eight/00000009_NO_05.wav,eight
dataset/eight/00000009_NO_06.wav,eight
dataset/eight/00000009_NO_07.wav,eight
dataset/eight/00000009_NO_08.wav,eight
dataset/eight/00000009_NO_09.wav,eight
dataset/eight/00000009_NO_10.wav,eight
dataset/eight/00000005_NO_01.wav,eight
dataset/eight/00000005_NO_02.wav,eight
dataset/eight/00000005_NO_03.wav,eight
dataset/eight/00000005_NO_04.wav,eight
dataset/eight/00000005_NO_05.wav,eight
dataset/eight/00000005_NO_06.wav,eight
dataset/eight/00000005_NO_07.wav,eight
dataset/eight/00000005_NO_08.wav,eight
dataset/eight/00000005_NO_09.wav,eight
dataset/eight/00000005_NO_10.wav,eight
dataset/eight/00000027_NO_01.wav,eight
dataset/eight/00000027_NO_02.wav,eight
dataset/eight/00000027_NO_03.wav,eight
dataset/eight/00000027_NO_04.wav,eight
dataset/eight/00000027_NO_05.wav,eight
dataset/eight/00000027_NO_06.wav,eight
dataset/eight/00000027_NO_07.wav,eight
dataset/eight/00000027_NO_08.wav,eight
dataset/eight/00000027_NO_09.wav,eight
dataset/eight/00000027_NO_10.wav,eight
dataset/eight/00000011_NO_01.wav,eight
dataset/eight/00000011_NO_02.wav,eight
dataset/eight/00000011_NO_03.wav,eight
dataset/eight/00000011_NO_04.wav,eight
dataset/eight/00000011_NO_05.wav,eight
dataset/eight/00000011_NO_06.wav,eight
dataset/eight/00000011_NO_07.wav,eight
dataset/eight/00000011_NO_08.wav,eight
dataset/eight/00000011_NO_09.wav,eight
dataset/eight/00000011_NO_10.wav,eight
dataset/eight/00000023_NO_01.wav,eight
dataset/eight/00000023_NO_02.wav,eight
dataset/eight/00000023_NO_03.wav,eight
dataset/eight/00000023_NO_04.wav,eight
dataset/eight/00000023_NO_05.wav,eight
dataset/eight/00000023_NO_06.wav,eight
dataset/eight/00000023_NO_07.wav,eight
dataset/eight/00000023_NO_08.wav,eight
dataset/eight/00000023_NO_09.wav,eight
dataset/eight/00000023_NO_10.wav,eight
dataset/eight/00000001_NO_01.wav,eight
dataset/eight/00000001_NO_02.wav,eight
dataset/eight/00000001_NO_03.wav,eight
dataset/eight/00000001_NO_04.wav,eight
dataset/eight/00000001_NO_05.wav,eight
dataset/eight/00000001_NO_06.wav,eight
dataset/eight/00000001_NO_07.wav,eight
dataset/eight/00000001_NO_08.wav,eight
dataset/eight/00000001_NO_09.wav,eight
dataset/eight/00000001_NO_10.wav,eight
dataset/eight/00000019_NO_01.wav,eight
dataset/eight/00000019_NO_02.wav,eight
dataset/eight/00000019_NO_03.wav,eight
dataset/eight/00000019_NO_04.wav,eight
dataset/eight/00000019_NO_05.wav,eight
dataset/eight/00000019_NO_06.wav,eight
dataset/eight/00000019_NO_07.wav,eight
dataset/eight/00000019_NO_08.wav,eight
dataset/eight/00000019_NO_09.wav,eight
dataset/eight/00000019_NO_10.wav,eight
dataset/eight/00000029_NO_01.wav,eight
dataset/eight/00000029_NO_02.wav,eight
dataset/eight/00000029_NO_03.wav,eight
dataset/eight/00000029_NO_04.wav,eight
dataset/eight/00000029_NO_05.wav,eight
dataset/eight/00000029_NO_06.wav,eight
dataset/eight/00000029_NO_07.wav,eight
dataset/eight/00000029_NO_08.wav,eight
dataset/eight/00000029_NO_09.wav,eight
dataset/eight/00000029_NO_10.wav,eight
dataset/eight/00000018_NO_01.wav,eight
dataset/eight/00000018_NO_02.wav,eight
dataset/eight/00000018_NO_03.wav,eight
dataset/eight/00000018_NO_04.wav,eight
dataset/eight/00000018_NO_05.wav,eight
dataset/eight/00000018_NO_06.wav,eight
dataset/eight/00000018_NO_07.wav,eight
dataset/eight/00000018_NO_08.wav,eight
dataset/eight/00000018_NO_09.wav,eight
dataset/eight/00000018_NO_10.wav,eight
dataset/eight/00000015_NO_01.wav,eight
dataset/eight/00000015_NO_02.wav,eight
dataset/eight/00000015_NO_03.wav,eight
dataset/eight/00000015_NO_04.wav,eight
dataset/eight/00000015_NO_05.wav,eight
dataset/eight/00000015_NO_06.wav,eight
dataset/eight/00000015_NO_07.wav,eight
dataset/eight/00000015_NO_08.wav,eight
dataset/eight/00000015_NO_09.wav,eight
dataset/eight/00000015_NO_10.wav,eight
dataset/eight/00000016_NO_01.wav,eight
dataset/eight/00000016_NO_02.wav,eight
dataset/eight/00000016_NO_03.wav,eight
dataset/eight/00000016_NO_04.wav,eight
dataset/eight/00000016_NO_05.wav,eight
dataset/eight/00000016_NO_06.wav,eight
dataset/eight/00000016_NO_07.wav,eight
dataset/eight/00000016_NO_08.wav,eight
dataset/eight/00000016_NO_09.wav,eight
dataset/eight/00000016_NO_10.wav,eight
dataset/eight/00000024_NO_01.wav,eight
dataset/eight/00000024_NO_02.wav,eight
dataset/eight/00000024_NO_03.wav,eight
dataset/eight/00000024_NO_04.wav,eight
dataset/eight/00000024_NO_05.wav,eight
dataset/eight/00000024_NO_06.wav,eight
dataset/eight/00000024_NO_07.wav,eight
dataset/eight/00000024_NO_08.wav,eight
dataset/eight/00000024_NO_09.wav,eight
dataset/eight/00000024_NO_10.wav,eight
dataset/eight/00000006_NO_01.wav,eight
dataset/eight/00000006_NO_02.wav,eight
dataset/eight/00000006_NO_03.wav,eight
dataset/eight/00000006_NO_04.wav,eight
dataset/eight/00000006_NO_05.wav,eight
dataset/eight/00000006_NO_06.wav,eight
dataset/eight/00000006_NO_07.wav,eight
dataset/eight/00000006_NO_08.wav,eight
dataset/eight/00000006_NO_09.wav,eight
dataset/eight/00000006_NO_10.wav,eight
dataset/enable/00000030_NO_01.wav,enable
dataset/enable/00000030_NO_02.wav,enable
dataset/enable/00000030_NO_03.wav,enable
dataset/enable/00000030_NO_04.wav,enable
dataset/enable/00000030_NO_05.wav,enable
dataset/enable/00000030_NO_06.wav,enable
dataset/enable/00000030_NO_07.wav,enable
dataset/enable/00000030_NO_08.wav,enable
dataset/enable/00000030_NO_09.wav,enable
dataset/enable/00000030_NO_10.wav,enable
dataset/enable/00000013_NO_01.wav,enable
dataset/enable/00000013_NO_02.wav,enable
dataset/enable/00000013_NO_03.wav,enable
dataset/enable/00000013_NO_04.wav,enable
dataset/enable/00000013_NO_05.wav,enable
dataset/enable/00000013_NO_06.wav,enable
dataset/enable/00000013_NO_07.wav,enable
dataset/enable/00000013_NO_08.wav,enable
dataset/enable/00000013_NO_09.wav,enable
dataset/enable/00000013_NO_10.wav,enable
dataset/enable/00000017_NO_01.wav,enable
dataset/enable/00000017_NO_02.wav,enable
dataset/enable/00000017_NO_03.wav,enable
dataset/enable/00000017_NO_04.wav,enable
dataset/enable/00000017_NO_05.wav,enable
dataset/enable/00000017_NO_06.wav,enable
dataset/enable/00000017_NO_07.wav,enable
dataset/enable/00000017_NO_08.wav,enable
dataset/enable/00000017_NO_09.wav,enable
dataset/enable/00000017_NO_10.wav,enable
dataset/enable/00000020_NO_01.wav,enable
dataset/enable/00000020_NO_02.wav,enable
dataset/enable/00000020_NO_03.wav,enable
dataset/enable/00000020_NO_04.wav,enable
dataset/enable/00000020_NO_05.wav,enable
dataset/enable/00000020_NO_06.wav,enable
dataset/enable/00000020_NO_07.wav,enable
dataset/enable/00000020_NO_08.wav,enable
dataset/enable/00000020_NO_09.wav,enable
dataset/enable/00000020_NO_10.wav,enable
dataset/enable/00000022_NO_01.wav,enable
dataset/enable/00000022_NO_02.wav,enable
dataset/enable/00000022_NO_03.wav,enable
dataset/enable/00000022_NO_04.wav,enable
dataset/enable/00000022_NO_05.wav,enable
dataset/enable/00000022_NO_06.wav,enable
dataset/enable/00000022_NO_07.wav,enable
dataset/enable/00000022_NO_08.wav,enable
dataset/enable/00000022_NO_09.wav,enable
dataset/enable/00000022_NO_10.wav,enable
dataset/enable/00000009_NO_01.wav,enable
dataset/enable/00000009_NO_02.wav,enable
dataset/enable/00000009_NO_03.wav,enable
dataset/enable/00000009_NO_04.wav,enable
dataset/enable/00000009_NO_05.wav,enable
dataset/enable/00000009_NO_06.wav,enable
dataset/enable/00000009_NO_07.wav,enable
dataset/enable/00000009_NO_08.wav,enable
dataset/enable/00000009_NO_09.wav,enable
dataset/enable/00000009_NO_10.wav,enable
dataset/enable/00000005_NO_01.wav,enable
dataset/enable/00000005_NO_02.wav,enable
dataset/enable/00000005_NO_03.wav,enable
dataset/enable/00000005_NO_04.wav,enable
dataset/enable/00000005_NO_05.wav,enable
dataset/enable/00000005_NO_06.wav,enable
dataset/enable/00000005_NO_07.wav,enable
dataset/enable/00000005_NO_08.wav,enable
dataset/enable/00000005_NO_09.wav,enable
dataset/enable/00000005_NO_10.wav,enable
dataset/enable/00000027_NO_01.wav,enable
dataset/enable/00000027_NO_02.wav,enable
dataset/enable/00000027_NO_03.wav,enable
dataset/enable/00000027_NO_04.wav,enable
dataset/enable/00000027_NO_05.wav,enable
dataset/enable/00000027_NO_06.wav,enable
dataset/enable/00000027_NO_07.wav,enable
dataset/enable/00000027_NO_08.wav,enable
dataset/enable/00000027_NO_09.wav,enable
dataset/enable/00000027_NO_10.wav,enable
dataset/enable/00000011_NO_01.wav,enable
dataset/enable/00000011_NO_02.wav,enable
dataset/enable/00000011_NO_03.wav,enable
dataset/enable/00000011_NO_04.wav,enable
dataset/enable/00000011_NO_05.wav,enable
dataset/enable/00000011_NO_06.wav,enable
dataset/enable/00000011_NO_07.wav,enable
dataset/enable/00000011_NO_08.wav,enable
dataset/enable/00000011_NO_09.wav,enable
dataset/enable/00000011_NO_10.wav,enable
dataset/enable/00000023_NO_01.wav,enable
dataset/enable/00000023_NO_02.wav,enable
dataset/enable/00000023_NO_03.wav,enable
dataset/enable/00000023_NO_04.wav,enable
dataset/enable/00000023_NO_05.wav,enable
dataset/enable/00000023_NO_06.wav,enable
dataset/enable/00000023_NO_07.wav,enable
dataset/enable/00000023_NO_08.wav,enable
dataset/enable/00000023_NO_09.wav,enable
dataset/enable/00000023_NO_10.wav,enable
dataset/enable/00000001_NO_01.wav,enable
dataset/enable/00000001_NO_02.wav,enable
dataset/enable/00000001_NO_03.wav,enable
dataset/enable/00000001_NO_04.wav,enable
dataset/enable/00000001_NO_05.wav,enable
dataset/enable/00000001_NO_06.wav,enable
dataset/enable/00000001_NO_07.wav,enable
dataset/enable/00000001_NO_08.wav,enable
dataset/enable/00000001_NO_09.wav,enable
dataset/enable/00000001_NO_10.wav,enable
dataset/enable/00000019_NO_01.wav,enable
dataset/enable/00000019_NO_02.wav,enable
dataset/enable/00000019_NO_03.wav,enable
dataset/enable/00000019_NO_04.wav,enable
dataset/enable/00000019_NO_05.wav,enable
dataset/enable/00000019_NO_06.wav,enable
dataset/enable/00000019_NO_07.wav,enable
dataset/enable/00000019_NO_08.wav,enable
dataset/enable/00000019_NO_09.wav,enable
dataset/enable/00000019_NO_10.wav,enable
dataset/enable/00000029_NO_01.wav,enable
dataset/enable/00000029_NO_02.wav,enable
dataset/enable/00000029_NO_03.wav,enable
dataset/enable/00000029_NO_04.wav,enable
dataset/enable/00000029_NO_05.wav,enable
dataset/enable/00000029_NO_06.wav,enable
dataset/enable/00000029_NO_07.wav,enable
dataset/enable/00000029_NO_08.wav,enable
dataset/enable/00000029_NO_09.wav,enable
dataset/enable/00000029_NO_10.wav,enable
dataset/enable/00000018_NO_01.wav,enable
dataset/enable/00000018_NO_02.wav,enable
dataset/enable/00000018_NO_03.wav,enable
dataset/enable/00000018_NO_04.wav,enable
dataset/enable/00000018_NO_05.wav,enable
dataset/enable/00000018_NO_06.wav,enable
dataset/enable/00000018_NO_07.wav,enable
dataset/enable/00000018_NO_08.wav,enable
dataset/enable/00000018_NO_09.wav,enable
dataset/enable/00000018_NO_10.wav,enable
dataset/enable/00000015_NO_01.wav,enable
dataset/enable/00000015_NO_02.wav,enable
dataset/enable/00000015_NO_03.wav,enable
dataset/enable/00000015_NO_04.wav,enable
dataset/enable/00000015_NO_05.wav,enable
dataset/enable/00000015_NO_06.wav,enable
dataset/enable/00000015_NO_07.wav,enable
dataset/enable/00000015_NO_08.wav,enable
dataset/enable/00000015_NO_09.wav,enable
dataset/enable/00000015_NO_10.wav,enable
dataset/enable/00000016_NO_01.wav,enable
dataset/enable/00000016_NO_02.wav,enable
dataset/enable/00000016_NO_03.wav,enable
dataset/enable/00000016_NO_04.wav,enable
dataset/enable/00000016_NO_05.wav,enable
dataset/enable/00000016_NO_06.wav,enable
dataset/enable/00000016_NO_07.wav,enable
dataset/enable/00000016_NO_08.wav,enable
dataset/enable/00000016_NO_09.wav,enable
dataset/enable/00000016_NO_10.wav,enable
dataset/enable/00000024_NO_01.wav,enable
dataset/enable/00000024_NO_02.wav,enable
dataset/enable/00000024_NO_03.wav,enable
dataset/enable/00000024_NO_04.wav,enable
dataset/enable/00000024_NO_05.wav,enable
dataset/enable/00000024_NO_06.wav,enable
dataset/enable/00000024_NO_07.wav,enable
dataset/enable/00000024_NO_08.wav,enable
dataset/enable/00000024_NO_09.wav,enable
dataset/enable/00000024_NO_10.wav,enable
dataset/enable/00000006_NO_01.wav,enable
dataset/enable/00000006_NO_02.wav,enable
dataset/enable/00000006_NO_03.wav,enable
dataset/enable/00000006_NO_04.wav,enable
dataset/enable/00000006_NO_05.wav,enable
dataset/enable/00000006_NO_06.wav,enable
dataset/enable/00000006_NO_07.wav,enable
dataset/enable/00000006_NO_08.wav,enable
dataset/enable/00000006_NO_09.wav,enable
dataset/enable/00000006_NO_10.wav,enable
dataset/enter/00000030_NO_01.wav,enter
dataset/enter/00000030_NO_02.wav,enter
dataset/enter/00000030_NO_03.wav,enter
dataset/enter/00000030_NO_04.wav,enter
dataset/enter/00000030_NO_05.wav,enter
dataset/enter/00000030_NO_06.wav,enter
dataset/enter/00000030_NO_07.wav,enter
dataset/enter/00000030_NO_08.wav,enter
dataset/enter/00000030_NO_09.wav,enter
dataset/enter/00000030_NO_10.wav,enter
dataset/enter/00000013_NO_01.wav,enter
dataset/enter/00000013_NO_02.wav,enter
dataset/enter/00000013_NO_03.wav,enter
dataset/enter/00000013_NO_04.wav,enter
dataset/enter/00000013_NO_05.wav,enter
dataset/enter/00000013_NO_06.wav,enter
dataset/enter/00000013_NO_07.wav,enter
dataset/enter/00000013_NO_08.wav,enter
dataset/enter/00000013_NO_09.wav,enter
dataset/enter/00000013_NO_10.wav,enter
dataset/enter/00000017_NO_01.wav,enter
dataset/enter/00000017_NO_02.wav,enter
dataset/enter/00000017_NO_03.wav,enter
dataset/enter/00000017_NO_04.wav,enter
dataset/enter/00000017_NO_05.wav,enter
dataset/enter/00000017_NO_06.wav,enter
dataset/enter/00000017_NO_07.wav,enter
dataset/enter/00000017_NO_08.wav,enter
dataset/enter/00000017_NO_09.wav,enter
dataset/enter/00000017_NO_10.wav,enter
dataset/enter/00000020_NO_01.wav,enter
dataset/enter/00000020_NO_02.wav,enter
dataset/enter/00000020_NO_03.wav,enter
dataset/enter/00000020_NO_04.wav,enter
dataset/enter/00000020_NO_05.wav,enter
dataset/enter/00000020_NO_06.wav,enter
dataset/enter/00000020_NO_07.wav,enter
dataset/enter/00000020_NO_08.wav,enter
dataset/enter/00000020_NO_09.wav,enter
dataset/enter/00000020_NO_10.wav,enter
dataset/enter/00000022_NO_01.wav,enter
dataset/enter/00000022_NO_02.wav,enter
dataset/enter/00000022_NO_03.wav,enter
dataset/enter/00000022_NO_04.wav,enter
dataset/enter/00000022_NO_05.wav,enter
dataset/enter/00000022_NO_06.wav,enter
dataset/enter/00000022_NO_07.wav,enter
dataset/enter/00000022_NO_08.wav,enter
dataset/enter/00000022_NO_09.wav,enter
dataset/enter/00000022_NO_10.wav,enter
dataset/enter/00000009_NO_01.wav,enter
dataset/enter/00000009_NO_02.wav,enter
dataset/enter/00000009_NO_03.wav,enter
dataset/enter/00000009_NO_04.wav,enter
dataset/enter/00000009_NO_05.wav,enter
dataset/enter/00000009_NO_06.wav,enter
dataset/enter/00000009_NO_07.wav,enter
dataset/enter/00000009_NO_08.wav,enter
dataset/enter/00000009_NO_09.wav,enter
dataset/enter/00000009_NO_10.wav,enter
dataset/enter/00000005_NO_01.wav,enter
dataset/enter/00000005_NO_02.wav,enter
dataset/enter/00000005_NO_03.wav,enter
dataset/enter/00000005_NO_04.wav,enter
dataset/enter/00000005_NO_05.wav,enter
dataset/enter/00000005_NO_06.wav,enter
dataset/enter/00000005_NO_07.wav,enter
dataset/enter/00000005_NO_08.wav,enter
dataset/enter/00000005_NO_09.wav,enter
dataset/enter/00000005_NO_10.wav,enter
dataset/enter/00000027_NO_01.wav,enter
dataset/enter/00000027_NO_02.wav,enter
dataset/enter/00000027_NO_03.wav,enter
dataset/enter/00000027_NO_04.wav,enter
dataset/enter/00000027_NO_05.wav,enter
dataset/enter/00000027_NO_06.wav,enter
dataset/enter/00000027_NO_07.wav,enter
dataset/enter/00000027_NO_08.wav,enter
dataset/enter/00000027_NO_09.wav,enter
dataset/enter/00000027_NO_10.wav,enter
dataset/enter/00000011_NO_01.wav,enter
dataset/enter/00000011_NO_02.wav,enter
dataset/enter/00000011_NO_03.wav,enter
dataset/enter/00000011_NO_04.wav,enter
dataset/enter/00000011_NO_05.wav,enter
dataset/enter/00000011_NO_06.wav,enter
dataset/enter/00000011_NO_07.wav,enter
dataset/enter/00000011_NO_08.wav,enter
dataset/enter/00000011_NO_09.wav,enter
dataset/enter/00000011_NO_10.wav,enter
dataset/enter/00000023_NO_01.wav,enter
dataset/enter/00000023_NO_02.wav,enter
dataset/enter/00000023_NO_03.wav,enter
dataset/enter/00000023_NO_04.wav,enter
dataset/enter/00000023_NO_05.wav,enter
dataset/enter/00000023_NO_06.wav,enter
dataset/enter/00000023_NO_07.wav,enter
dataset/enter/00000023_NO_08.wav,enter
dataset/enter/00000023_NO_09.wav,enter
dataset/enter/00000023_NO_10.wav,enter
dataset/enter/00000001_NO_01.wav,enter
dataset/enter/00000001_NO_02.wav,enter
dataset/enter/00000001_NO_03.wav,enter
dataset/enter/00000001_NO_04.wav,enter
dataset/enter/00000001_NO_05.wav,enter
dataset/enter/00000001_NO_06.wav,enter
dataset/enter/00000001_NO_07.wav,enter
dataset/enter/00000001_NO_08.wav,enter
dataset/enter/00000001_NO_09.wav,enter
dataset/enter/00000001_NO_10.wav,enter
dataset/enter/00000019_NO_01.wav,enter
dataset/enter/00000019_NO_02.wav,enter
dataset/enter/00000019_NO_03.wav,enter
dataset/enter/00000019_NO_04.wav,enter
dataset/enter/00000019_NO_05.wav,enter
dataset/enter/00000019_NO_06.wav,enter
dataset/enter/00000019_NO_07.wav,enter
dataset/enter/00000019_NO_08.wav,enter
dataset/enter/00000019_NO_09.wav,enter
dataset/enter/00000019_NO_10.wav,enter
dataset/enter/00000029_NO_01.wav,enter
dataset/enter/00000029_NO_02.wav,enter
dataset/enter/00000029_NO_03.wav,enter
dataset/enter/00000029_NO_04.wav,enter
dataset/enter/00000029_NO_05.wav,enter
dataset/enter/00000029_NO_06.wav,enter
dataset/enter/00000029_NO_07.wav,enter
dataset/enter/00000029_NO_08.wav,enter
dataset/enter/00000029_NO_09.wav,enter
dataset/enter/00000029_NO_10.wav,enter
dataset/enter/00000018_NO_01.wav,enter
dataset/enter/00000018_NO_02.wav,enter
dataset/enter/00000018_NO_03.wav,enter
dataset/enter/00000018_NO_04.wav,enter
dataset/enter/00000018_NO_05.wav,enter
dataset/enter/00000018_NO_06.wav,enter
dataset/enter/00000018_NO_07.wav,enter
dataset/enter/00000018_NO_08.wav,enter
dataset/enter/00000018_NO_09.wav,enter
dataset/enter/00000018_NO_10.wav,enter
dataset/enter/00000015_NO_01.wav,enter
dataset/enter/00000015_NO_02.wav,enter
dataset/enter/00000015_NO_03.wav,enter
dataset/enter/00000015_NO_04.wav,enter
dataset/enter/00000015_NO_05.wav,enter
dataset/enter/00000015_NO_06.wav,enter
dataset/enter/00000015_NO_07.wav,enter
dataset/enter/00000015_NO_08.wav,enter
dataset/enter/00000015_NO_09.wav,enter
dataset/enter/00000015_NO_10.wav,enter
